,0,1,2,0,1,2,3,4,5,6,0,0,1,2
16510,Both perform,81,-26,144,243,44,22.0,118,102.66,93,55,Both perform,55,1
16511,Both perform,-24,-35,183,156,32,32.0,148,66.6,31,-59,Buyer's breach - deposit remedy,0.0,0
16512,Both perform,107,-81,173,217,18,4.5,92,46.92,10,26,Both perform,26,1
16513,Both perform,-7,57,104,186,32,16.0,161,99.82,28,50,Both perform,50,1
16514,Both perform,-67,49,100,127,45,15.0,149,26.82,77,-18,Both perform,-18,1
16515,Both perform,2,60,110,192,20,20.0,170,110.5,70,62,Both perform,62,1
16516,Both perform,87,-11,106,202,20,6.666666666666667,95,43.7,91,76,Both perform,76,1
16517,Both perform,45,-53,194,234,48,48.0,141,76.14,35,-8,Buyer's breach - deposit remedy,0.0,0
16518,Both perform,-69,-26,175,119,39,19.5,149,59.6,84,-95,Buyer's breach - deposit remedy,-19.499999999999993,0
16519,Both perform,12,21,155,216,28,14.0,176,58.08,86,33,Both perform,33,1
16520,Both perform,163,-77,139,249,24,12.0,62,52.7,49,86,Both perform,86,1
16521,Buyer's breach - enforced performance,-130,-47,175,103,13,13.0,128,25.6,92,-177,Buyer's breach - deposit remedy,0.0,0
16522,Both perform,1,60,117,224,46,46.0,177,21.24,53,61,Both perform,61,1
16523,Both perform,18,-34,129,155,42,42.0,95,17.1,30,-16,Buyer's breach - deposit remedy,0.0,0
16524,Both perform,-30,14,165,175,26,6.5,179,46.54,59,-16,Both perform,-16,1
16525,Seller's breach - deposit remedy,30.99333333333333,-43.66,199,102,19,6.333333333333333,118,43.66,59,-12.666666666666668,Seller's breach - deposit remedy,-12.666666666666668,1
16526,Both perform,4,9,134,160,13,3.25,143,48.62,30,13,Both perform,13,1
16527,Both perform,95,29,100,245,21,5.25,129,14.19,29,124,Both perform,124,1
16528,Both perform,-4,-24,199,214,43,14.333333333333334,175,157.5,70,-28,Both perform,-28,1
16529,Buyer's breach - enforced performance,-104,20,161,104,24,24.0,181,85.07,3,-84,Buyer's breach - deposit remedy,0.0,0
16530,Both perform,59,-47,178,201,11,11.0,131,35.37,5,12,Both perform,12,1
16531,Both perform,0,-7,90,102,19,4.75,83,18.26,2,-7,Buyer's breach - judicial remedy,-2,0
16532,Both perform,42,-53,151,157,17,4.25,98,73.5,96,-11,Both perform,-11,1
16533,Both perform,87,-103,179,180,17,5.666666666666667,76,31.92,24,-16,Buyer's breach - deposit remedy,-11.333333333333329,0
16534,Both perform,-61,68,108,158,43,43.0,176,33.44,3,7,Both perform,7,1
16535,Both perform,68,-88,151,167,36,9.0,63,28.35,87,-20,Both perform,-20,1
16536,Both perform,-87,-9,173,121,44,11.0,164,80.36,22,-96,Buyer's breach - judicial remedy,-22,0
16537,Both perform,68,-39,102,162,31,7.75,63,42.84,38,29,Both perform,29,1
16538,Both perform,44,-66,198,207,31,31.0,132,33.0,99,-22,Buyer's breach - deposit remedy,0.0,0
16539,Both perform,1,6,99,138,32,16.0,105,48.3,67,7,Both perform,7,1
16540,Both perform,24,-10,175,202,13,6.5,165,74.25,53,14,Both perform,14,1
16541,Both perform,73,-84,192,222,41,41.0,108,70.2,29,-11,Buyer's breach - deposit remedy,0.0,0
16542,Both perform,23,-36,173,193,33,8.25,137,57.54,31,-13,Both perform,-13,1
16543,Both perform,43,41,107,213,22,11.0,148,121.36,96,84,Both perform,84,1
16544,Buyer's breach - enforced performance,-146,-13,184,104,31,7.75,171,61.56,48,-159,Buyer's breach - deposit remedy,-23.25,0
16545,Both perform,-64,67,105,126,18,9.0,172,86.0,3,3,Both perform,3,1
16546,Both perform,-18,40,144,185,19,9.5,184,182.16,75,22,Both perform,22,1
16547,Both perform,14,-10,95,119,20,6.666666666666667,85,78.2,73,4,Both perform,4,1
16548,Seller's breach - deposit remedy,24.5,-44.0,189,134,26,6.5,110,44.0,7,-19.5,Buyer's breach - judicial remedy,-7,0
16549,Both perform,-32,-41,139,108,42,14.0,98,58.8,73,-73,Buyer's breach - deposit remedy,-28.0,0
16550,Both perform,-32,-61,168,103,28,14.0,107,93.09,47,-93,Buyer's breach - deposit remedy,-14.0,0
16551,Both perform,-93,46,127,102,22,5.5,173,8.65,1,-47,Buyer's breach - judicial remedy,-1,0
16552,Both perform,32,79,94,236,31,15.5,173,93.42,55,111,Both perform,111,1
16553,Buyer's breach - enforced performance,-181,25,171,146,46,11.5,196,31.36,85,-156,Buyer's breach - deposit remedy,-34.5,0
16554,Both perform,-29,26,145,174,32,8.0,171,75.24,87,-3,Both perform,-3,1
16555,Both perform,125,-34,118,248,39,39.0,84,15.12,84,91,Both perform,91,1
16556,Buyer's breach - enforced performance,-119,-51,154,104,43,10.75,103,1.03,77,-170,Buyer's breach - deposit remedy,-32.25,0
16557,Both perform,38,48,140,239,13,4.333333333333333,188,174.84,95,86,Both perform,86,1
16558,Both perform,39,-75,134,110,12,6.0,59,5.9,89,-36,Buyer's breach - deposit remedy,-6.0,0
16559,Both perform,-30,92,92,190,36,18.0,184,3.68,40,62,Both perform,62,1
16560,Both perform,-18,23,91,117,21,7.0,114,6.84,8,5,Both perform,5,1
16561,Both perform,81,9,96,208,22,11.0,105,92.4,69,90,Both perform,90,1
16562,Both perform,53,60,93,231,25,12.5,153,32.13,70,113,Both perform,113,1
16563,Both perform,81,-70,157,217,49,24.5,87,11.31,57,11,Both perform,11,1
16564,Seller's breach - deposit remedy,40.42,-40.42,182,112,50,50.0,86,40.42,40,0.0,Buyer's breach - deposit remedy,0.0,0
16565,Both perform,33,-6,107,181,47,23.5,101,88.88,30,27,Both perform,27,1
16566,Both perform,64,-84,199,192,13,6.5,115,87.4,35,-20,Buyer's breach - deposit remedy,-6.5,0
16567,Both perform,43,-29,146,174,14,3.5,117,10.53,76,14,Both perform,14,1
16568,Both perform,83,-28,149,220,16,16.0,121,66.55,40,55,Both perform,55,1
16569,Both perform,26,36,125,214,27,6.75,161,103.04,49,62,Both perform,62,1
16570,Both perform,-60,-1,160,116,17,4.25,159,49.29,60,-61,Buyer's breach - deposit remedy,-12.75,0
16571,Both perform,22,11,110,156,13,3.25,121,81.07,59,33,Both perform,33,1
16572,Both perform,-79,40,139,115,15,15.0,179,150.36,62,-39,Buyer's breach - deposit remedy,0.0,0
16573,Both perform,69,-48,98,134,15,7.5,50,45.5,87,21,Both perform,21,1
16574,Both perform,67,-80,148,158,23,11.5,68,10.88,80,-13,Seller's breach - deposit remedy,-11.5,0
16575,Both perform,57,52,106,231,16,8.0,158,109.02,18,109,Both perform,109,1
16576,Both perform,153,-107,175,239,18,18.0,68,23.12,33,46,Both perform,46,1
16577,Both perform,31,-77,196,174,24,6.0,119,116.62,44,-46,Buyer's breach - deposit remedy,-18.0,0
16578,Both perform,43,-120,185,141,33,33.0,65,33.15,37,-77,Buyer's breach - deposit remedy,0.0,0
16579,Both perform,80,-125,194,170,21,21.0,69,45.54,93,-45,Buyer's breach - deposit remedy,0.0,0
16580,Both perform,83,5,107,227,32,10.666666666666666,112,2.24,96,88,Both perform,88,1
16581,Both perform,11,-9,177,191,12,3.0,168,107.52,79,2,Both perform,2,1
16582,Both perform,81,-48,115,161,13,4.333333333333333,67,53.6,24,33,Both perform,33,1
16583,Both perform,-27,58,124,168,13,13.0,182,121.94,25,31,Both perform,31,1
16584,Both perform,-23,-31,139,126,41,20.5,108,63.72,15,-54,Buyer's breach - judicial remedy,-15,0
16585,Both perform,-38,-46,152,107,39,19.5,106,74.2,16,-84,Buyer's breach - judicial remedy,-16,0
16586,Both perform,-33,-54,139,101,49,16.333333333333332,85,5.95,94,-87,Buyer's breach - deposit remedy,-32.66666666666667,0
16587,Both perform,30,-121,177,120,34,17.0,56,34.72,41,-91,Buyer's breach - deposit remedy,-17.0,0
16588,Both perform,-28,-16,195,201,50,16.666666666666668,179,144.99,10,-44,Buyer's breach - judicial remedy,-10,0
16589,Both perform,-2,35,148,221,40,40.0,183,78.69,21,33,Both perform,33,1
16590,Both perform,-74,45,150,156,35,8.75,195,175.5,56,-29,Buyer's breach - deposit remedy,-26.25,0
16591,Both perform,-53,79,115,183,42,21.0,194,114.46,47,26,Both perform,26,1
16592,Both perform,-57,-7,180,153,37,37.0,173,171.27,76,-64,Buyer's breach - deposit remedy,0.0,0
16593,Both perform,123,-7,101,229,12,4.0,94,77.08,63,116,Both perform,116,1
16594,Both perform,24,-72,157,148,39,9.75,85,81.6,95,-48,Buyer's breach - deposit remedy,-29.25,0
16595,Both perform,81,-70,144,203,48,24.0,74,65.12,47,11,Both perform,11,1
16596,Both perform,-98,76,109,116,29,29.0,185,9.25,57,-22,Buyer's breach - deposit remedy,0.0,0
16597,Both perform,-21,-25,157,121,10,10.0,132,76.56,3,-46,Buyer's breach - deposit remedy,0.0,0
16598,Both perform,34,-40,103,115,18,9.0,63,23.31,29,-6,Both perform,-6,1
16599,Both perform,45,-50,128,154,31,10.333333333333334,78,44.46,61,-5,Both perform,-5,1
16600,Both perform,-34,0,131,136,39,9.75,131,112.66,11,-34,Buyer's breach - judicial remedy,-11,0
16601,Seller's breach - deposit remedy,49.5,-49.5,143,111,23,23.0,50,49.5,52,0.0,Buyer's breach - deposit remedy,0.0,0
16602,Seller's breach - deposit remedy,42.93,-55.68,138,106,17,4.25,64,55.68,57,-12.75,Seller's breach - deposit remedy,-12.75,1
16603,Both perform,-98,91,103,145,49,12.25,194,129.98,44,-7,Both perform,-7,1
16604,Buyer's breach - enforced performance,-73,-14,157,119,27,9.0,143,22.88,22,-87,Buyer's breach - deposit remedy,-17.999999999999996,0
16605,Both perform,-69,-15,183,141,42,10.5,168,149.52,76,-84,Buyer's breach - deposit remedy,-31.5,0
16606,Both perform,125,-34,101,214,22,22.0,67,14.07,38,91,Both perform,91,1
16607,Both perform,-71,48,96,123,50,16.666666666666668,144,136.8,12,-23,Buyer's breach - judicial remedy,-12,0
16608,Both perform,109,-75,166,238,38,19.0,91,61.88,32,34,Both perform,34,1
16609,Both perform,115,-56,134,211,18,9.0,78,59.28,95,59,Both perform,59,1
16610,Both perform,10,-24,164,194,44,11.0,140,26.6,31,-14,Both perform,-14,1
16611,Both perform,64,-99,172,184,47,15.666666666666666,73,10.95,100,-35,Buyer's breach - deposit remedy,-31.333333333333332,0
16612,Both perform,78,-26,158,223,13,4.333333333333333,132,113.52,64,52,Both perform,52,1
16613,Seller's breach - deposit remedy,9.226666666666667,-40.56,154,102,47,15.666666666666666,78,40.56,45,-31.333333333333336,Seller's breach - deposit remedy,-31.333333333333336,1
16614,Both perform,-111,86,97,115,43,43.0,183,43.92,23,-25,Buyer's breach - deposit remedy,0.0,0
16615,Both perform,3,-1,93,118,23,11.5,92,89.24,6,2,Both perform,2,1
16616,Both perform,120,-67,181,246,12,12.0,114,98.04,68,53,Both perform,53,1
16617,Both perform,160,-56,124,246,18,6.0,68,39.44,6,104,Both perform,104,1
16618,Both perform,88,-85,188,219,28,14.0,103,4.12,53,3,Both perform,3,1
16619,Both perform,110,-127,195,191,13,6.5,68,21.76,31,-17,Buyer's breach - deposit remedy,-6.5,0
16620,Both perform,38,-24,117,143,12,3.0,93,48.36,58,14,Both perform,14,1
16621,Both perform,140,-62,132,233,23,23.0,70,37.8,28,78,Both perform,78,1
16622,Both perform,-15,37,151,183,10,10.0,188,169.2,36,22,Both perform,22,1
16623,Both perform,11,16,98,165,40,20.0,114,28.5,67,27,Both perform,27,1
16624,Both perform,-9,77,106,192,18,4.5,183,14.64,42,68,Both perform,68,1
16625,Both perform,28,-57,172,178,35,8.75,115,28.75,42,-29,Buyer's breach - deposit remedy,-26.25,0
16626,Both perform,95,-98,165,189,27,6.75,67,0.67,50,-3,Both perform,-3,1
16627,Both perform,-43,28,129,163,49,16.333333333333332,157,89.49,1,-15,Buyer's breach - judicial remedy,-1,0
16628,Seller's breach - deposit remedy,40.15,-40.15,179,114,27,27.0,55,40.15,59,0.0,Buyer's breach - deposit remedy,0.0,0
16629,Both perform,-13,-21,129,110,15,7.5,108,77.76,88,-34,Buyer's breach - deposit remedy,-7.5,0
16630,Both perform,37,-81,156,159,47,23.5,75,22.5,25,-44,Buyer's breach - deposit remedy,-23.5,0
16631,Both perform,36,24,100,199,39,13.0,124,110.36,2,60,Both perform,60,1
16632,Both perform,33,-34,123,149,27,6.75,89,69.42,48,-1,Both perform,-1,1
16633,Both perform,52,-65,166,185,32,10.666666666666666,101,11.11,40,-13,Both perform,-13,1
16634,Both perform,-27,35,130,164,26,6.5,165,11.55,59,8,Both perform,8,1
16635,Both perform,113,-84,158,237,50,12.5,74,5.18,75,29,Both perform,29,1
16636,Both perform,99,13,93,237,32,16.0,106,84.8,9,112,Both perform,112,1
16637,Both perform,47,-84,194,189,32,16.0,110,1.1,94,-37,Buyer's breach - deposit remedy,-16.0,0
16638,Both perform,-16,-10,130,124,20,10.0,120,68.4,99,-26,Buyer's breach - deposit remedy,-10.0,0
16639,Both perform,122,-103,166,232,47,11.75,63,17.64,42,19,Both perform,19,1
16640,Both perform,78,-40,131,204,35,8.75,91,72.8,8,38,Both perform,38,1
16641,Both perform,52,34,122,248,40,10.0,156,73.32,24,86,Both perform,86,1
16642,Both perform,-60,38,137,153,38,38.0,175,148.75,98,-22,Buyer's breach - deposit remedy,0.0,0
16643,Both perform,32,-7,140,182,17,8.5,133,45.22,3,25,Both perform,25,1
16644,Both perform,-17,-9,157,151,20,20.0,148,20.72,64,-26,Buyer's breach - deposit remedy,0.0,0
16645,Both perform,38,-21,96,137,24,24.0,75,73.5,54,17,Both perform,17,1
16646,Both perform,14,71,113,246,48,12.0,184,95.68,23,85,Both perform,85,1
16647,Both perform,-3,30,110,179,42,21.0,140,103.6,62,27,Both perform,27,1
16648,Both perform,77,-29,159,218,11,11.0,130,6.5,17,48,Both perform,48,1
16649,Both perform,124,-82,137,216,37,18.5,55,23.1,92,42,Both perform,42,1
16650,Both perform,40,-49,162,183,30,10.0,113,103.96,23,-9,Both perform,-9,1
16651,Both perform,104,10,93,230,23,11.5,103,51.5,72,114,Both perform,114,1
16652,Both perform,126,-56,168,250,12,4.0,112,25.76,33,70,Both perform,70,1
16653,Both perform,74,-27,174,240,19,4.75,147,97.02,74,47,Both perform,47,1
16654,Both perform,27,85,98,240,30,30.0,183,102.48,81,112,Both perform,112,1
16655,Both perform,-72,43,138,156,47,11.75,181,81.45,29,-29,Buyer's breach - judicial remedy,-29,0
16656,Both perform,129,-99,163,242,49,12.25,64,3.84,71,30,Both perform,30,1
16657,Both perform,-61,-6,175,138,30,30.0,169,86.19,68,-67,Buyer's breach - deposit remedy,0.0,0
16658,Both perform,4,-66,129,115,48,12.0,63,31.5,1,-62,Buyer's breach - judicial remedy,-1,0
16659,Both perform,-20,-12,173,164,23,11.5,161,144.9,7,-32,Buyer's breach - judicial remedy,-7,0
16660,Both perform,-31,89,98,197,41,10.25,187,43.01,85,58,Both perform,58,1
16661,Both perform,-92,38,119,107,42,14.0,157,34.54,33,-54,Buyer's breach - deposit remedy,-28.0,0
16662,Both perform,83,-65,167,221,36,18.0,102,90.78,22,18,Both perform,18,1
16663,Both perform,-26,-45,170,113,14,14.0,125,48.75,11,-71,Buyer's breach - deposit remedy,0.0,0
16664,Both perform,80,22,114,242,26,6.5,136,40.8,76,102,Both perform,102,1
16665,Both perform,126,-54,118,214,24,12.0,64,49.92,51,72,Both perform,72,1
16666,Both perform,155,-120,174,241,32,32.0,54,4.86,18,35,Both perform,35,1
16667,Both perform,60,-7,103,197,41,20.5,96,72.0,5,53,Both perform,53,1
16668,Both perform,90,-139,192,172,29,9.666666666666666,53,30.74,84,-49,Seller's breach - deposit remedy,-19.333333333333336,0
16669,Both perform,157,-91,144,237,27,27.0,53,6.89,37,66,Both perform,66,1
16670,Both perform,113,-93,196,238,22,7.333333333333333,103,27.81,57,20,Both perform,20,1
16671,Both perform,12,35,139,227,41,10.25,174,12.18,71,47,Both perform,47,1
16672,Both perform,30,12,123,206,41,10.25,135,59.4,76,42,Both perform,42,1
16673,Both perform,-19,33,93,147,40,40.0,126,88.2,49,14,Both perform,14,1
16674,Both perform,51,-98,190,182,39,13.0,92,47.84,24,-47,Buyer's breach - judicial remedy,-24,0
16675,Both perform,-40,30,135,162,37,9.25,165,18.15,76,-10,Both perform,-10,1
16676,Both perform,145,-109,168,249,45,45.0,59,37.76,85,36,Both perform,36,1
16677,Both perform,-6,-9,107,113,21,7.0,98,4.9,35,-15,Buyer's breach - deposit remedy,-13.999999999999998,0
16678,Both perform,113,-136,196,196,23,11.5,60,30.6,10,-23,Buyer's breach - judicial remedy,-10,0
16679,Seller's breach - judicial remedy,0,-67.5,193,129,45,22.5,88,11.44,45,-67.5,Buyer's breach - deposit remedy,-22.5,0
16680,Both perform,-21,17,141,186,49,49.0,158,96.38,87,-4,Buyer's breach - deposit remedy,0.0,0
16681,Both perform,63,-44,141,195,35,17.5,97,37.83,39,19,Both perform,19,1
16682,Both perform,-77,-35,173,103,42,10.5,138,97.98,71,-112,Seller's breach - deposit remedy,-31.5,0
16683,Both perform,41,-24,144,196,35,11.666666666666666,120,111.6,4,17,Both perform,17,1
16684,Both perform,58,-124,196,165,35,11.666666666666666,72,5.04,79,-66,Buyer's breach - deposit remedy,-23.333333333333336,0
16685,Seller's breach - deposit remedy,34.25,-47.0,179,127,17,4.25,100,47.0,1,-12.75,Buyer's breach - judicial remedy,-1,0
16686,Seller's breach - deposit remedy,49.35,-49.35,181,152,50,50.0,105,49.35,87,0.0,Buyer's breach - deposit remedy,0.0,0
16687,Both perform,20,-64,152,145,37,18.5,88,75.68,4,-44,Buyer's breach - judicial remedy,-4,0
16688,Both perform,-32,36,91,125,30,30.0,127,53.34,37,4,Both perform,4,1
16689,Both perform,-2,-15,141,166,42,42.0,126,20.16,15,-17,Buyer's breach - deposit remedy,0.0,0
16690,Both perform,39,-107,167,141,42,14.0,60,52.2,39,-68,Buyer's breach - deposit remedy,-28.0,0
16691,Seller's breach - deposit remedy,52.0,-66.0,176,130,21,7.0,110,66.0,100,-14.0,Buyer's breach - deposit remedy,-14.0,0
16692,Both perform,71,-85,152,172,34,8.5,67,14.74,40,-14,Both perform,-14,1
16693,Both perform,44,-44,155,193,38,38.0,111,101.01,57,0,Buyer's breach - deposit remedy,0.0,0
16694,Both perform,21,-108,198,160,49,16.333333333333332,90,43.2,32,-87,Buyer's breach - judicial remedy,-32,0
16695,Seller's breach - deposit remedy,7.63,-7.63,153,129,17,17.0,109,7.63,40,0.0,Buyer's breach - deposit remedy,0.0,0
16696,Both perform,-32,94,96,178,20,6.666666666666667,190,24.7,24,62,Both perform,62,1
16697,Both perform,146,-76,144,240,26,8.666666666666666,68,57.8,90,70,Both perform,70,1
16698,Seller's breach - deposit remedy,36.6,-61.6,199,189,50,25.0,112,61.6,91,-25.0,Buyer's breach - deposit remedy,-24.999999999999993,0
16699,Both perform,78,-68,162,205,33,11.0,94,87.42,29,10,Both perform,10,1
16700,Both perform,26,-67,196,185,30,30.0,129,116.1,54,-41,Buyer's breach - deposit remedy,0.0,0
16701,Both perform,161,-66,127,247,25,8.333333333333334,61,46.97,85,95,Both perform,95,1
16702,Both perform,131,-55,127,234,31,10.333333333333334,72,68.4,38,76,Both perform,76,1
16703,Both perform,27,76,101,221,17,17.0,177,168.15,84,103,Both perform,103,1
16704,Both perform,33,-2,97,147,19,19.0,95,9.5,8,31,Both perform,31,1
16705,Seller's breach - deposit remedy,20.85,-51.6,180,163,41,10.25,120,51.6,25,-30.75,Buyer's breach - judicial remedy,-25,0
16706,Both perform,-2,17,112,157,30,7.5,129,30.96,98,15,Both perform,15,1
16707,Both perform,19,-8,193,229,25,6.25,185,37.0,93,11,Both perform,11,1
16708,Both perform,-8,69,130,228,37,18.5,199,37.81,98,61,Both perform,61,1
16709,Both perform,56,-18,125,190,27,27.0,107,95.23,66,38,Both perform,38,1
16710,Both perform,135,-80,135,238,48,24.0,55,40.15,11,55,Both perform,55,1
16711,Both perform,97,-72,167,239,47,47.0,95,76.0,71,25,Both perform,25,1
16712,Both perform,-32,-27,141,130,48,12.0,114,112.86,33,-59,Buyer's breach - judicial remedy,-33,0
16713,Both perform,59,-78,151,164,32,8.0,73,19.71,75,-19,Both perform,-19,1
16714,Both perform,64,-60,179,212,29,14.5,119,7.14,24,4,Both perform,4,1
16715,Seller's breach - deposit remedy,58.52,-58.52,141,138,26,26.0,76,58.52,63,0.0,Buyer's breach - deposit remedy,0.0,0
16716,Both perform,115,-122,172,215,50,25.0,50,4.5,55,-7,Both perform,-7,1
16717,Both perform,51,-36,125,162,22,11.0,89,10.68,1,15,Both perform,15,1
16718,Both perform,-59,-57,178,110,48,12.0,121,33.88,39,-116,Buyer's breach - deposit remedy,-35.99999999999999,0
16719,Buyer's breach - enforced performance,-79,-15,192,182,21,21.0,177,1.77,63,-94,Buyer's breach - deposit remedy,0.0,0
16720,Both perform,119,-110,193,216,14,3.5,83,38.18,83,9,Both perform,9,1
16721,Both perform,55,-27,136,179,15,7.5,109,49.05,21,28,Both perform,28,1
16722,Both perform,-58,-47,174,108,39,19.5,127,81.28,27,-105,Buyer's breach - deposit remedy,-19.5,0
